age,workclass,fnlwgt,education-num,marital_status,occupation,relationship,race,sex,capital-gain,capital-loss,hours,na�ve-country
30,4,20,10,3,7,1,5,2,1,1,40,39
33,4,11,10,3,3,1,5,2,1,1,58,39
30,4,16,10,1,7,2,5,2,1,1,50,39
40,4,22,12,3,4,1,5,2,1,1,50,39
27,9,18,10,1,8,2,5,2,1,1,30,39
49,4,19,11,1,12,5,5,1,1,1,40,39
30,4,31,9,5,3,2,5,2,1,1,40,39
22,4,14,9,5,1,2,4,1,1,1,40,39
19,4,11,9,3,6,1,5,2,1,1,58,39
46,4,5,9,3,11,1,5,2,1,1,40,39
51,4,14,9,3,1,1,5,2,1,1,50,39
56,4,24,4,7,7,5,4,1,1,1,40,6
53,4,19,10,7,12,2,5,1,1,1,40,39
60,9,36,11,7,8,2,5,1,1,1,40,39
27,4,21,13,5,10,2,5,1,1,1,40,39
46,4,18,10,5,4,5,5,1,1,1,45,39
37,4,6,9,3,14,1,5,2,1,1,40,39
41,4,7,13,3,8,1,2,2,1,1,30,40
65,9,32,11,3,8,1,5,2,1,1,50,39
30,6,25,10,3,1,6,5,1,1,1,55,39
57,6,19,9,3,5,1,5,2,1,1,72,39
44,5,12,10,3,4,1,5,2,1,1,50,39
32,6,7,9,3,5,1,5,2,5,1,40,39
27,6,12,9,3,14,1,5,2,1,1,40,39
57,2,33,10,7,1,5,5,1,1,1,40,26
59,6,12,13,3,5,1,5,2,1,1,30,39
32,4,16,15,3,10,6,2,1,9,1,50,39
90,9,7,9,7,8,2,5,1,1,4,40,39
22,4,19,13,5,4,2,5,1,1,1,30,39
39,4,19,9,5,1,2,5,1,1,1,40,39
43,4,9,11,3,4,1,5,2,4,1,48,39
38,2,42,13,3,4,1,3,2,1,1,50,39
61,4,21,5,1,12,2,5,2,1,1,25,39
24,4,7,10,5,12,4,5,2,1,1,43,39
25,4,5,10,5,12,2,5,2,1,1,45,39
44,4,8,11,3,3,1,5,2,1,1,40,39
55,2,2,9,1,1,2,5,1,1,1,40,39
90,4,4,13,3,12,1,5,2,9,1,15,39
30,4,22,9,1,1,5,5,1,1,1,35,39
44,4,18,9,3,3,1,5,2,1,1,40,39
36,4,30,6,1,3,3,3,2,1,1,40,39
63,5,18,10,3,4,1,5,2,1,1,45,39
60,4,29,3,3,14,1,5,2,1,1,40,39
34,6,20,15,5,10,2,5,1,1,1,60,39
49,6,24,7,3,4,1,5,2,1,1,65,39
47,4,14,14,3,4,1,5,2,1,1,65,39
42,5,16,9,3,12,1,5,2,1,1,43,39
53,4,19,3,3,3,1,5,2,1,1,45,22
23,4,21,10,5,13,2,5,1,5,1,40,39
28,9,19,11,6,8,5,5,1,1,1,40,26
20,4,5,10,3,12,1,3,2,1,1,35,39
43,4,17,9,3,6,1,5,2,4,1,40,39
32,4,20,15,3,10,1,5,2,1,2,60,39
43,4,6,13,1,12,5,5,2,1,1,44,39
31,4,22,9,3,14,1,5,2,1,1,60,39
29,9,4,9,3,8,6,5,1,1,1,40,39
24,4,15,10,5,1,4,2,2,1,1,20,39
39,4,6,11,6,1,2,2,2,1,1,40,39
29,4,18,10,3,3,1,3,2,1,1,40,23
20,4,39,3,5,6,2,5,2,1,1,25,26
23,9,14,10,5,8,2,5,2,1,1,40,39
42,4,3,7,6,8,5,5,1,1,1,38,39
53,4,54,9,3,3,1,5,2,1,1,40,39
20,4,18,9,3,6,1,5,2,1,1,48,39
58,6,26,2,3,14,1,5,2,1,3,18,39
51,6,31,9,1,12,2,5,2,1,1,40,39
25,4,18,9,5,6,2,5,2,1,1,48,39
38,4,23,12,5,10,5,5,1,1,1,36,39
41,4,18,10,3,3,1,5,2,1,1,40,39
58,4,32,13,3,7,1,5,2,1,1,40,39
25,4,18,6,5,7,2,5,2,1,1,40,6
50,4,14,9,3,3,1,5,2,1,1,40,39
32,4,13,13,3,4,1,5,2,1,1,45,39
31,5,11,16,5,10,4,5,2,1,1,40,39
22,4,12,10,5,8,4,5,1,1,1,20,39
37,4,24,9,1,6,3,5,2,1,1,40,8
32,4,20,10,5,12,3,5,1,1,1,40,39
46,7,11,15,5,10,2,5,1,1,2,55,39
62,4,13,9,3,14,1,5,2,1,1,40,39
40,2,26,9,3,8,1,4,2,1,1,40,42
56,4,13,13,3,12,1,3,2,8,1,45,39
37,4,6,10,1,4,2,2,1,1,1,40,24
41,4,64,2,4,5,5,5,2,1,1,40,26
56,4,29,4,3,7,1,5,2,1,1,48,39
20,4,21,10,5,6,2,5,2,1,1,30,39
34,6,31,13,3,12,1,5,2,1,1,60,39
45,4,14,9,3,12,1,5,2,1,1,50,39
30,4,20,10,3,7,1,5,2,1,1,40,39
51,6,13,9,3,4,1,5,2,1,1,45,39
27,4,16,7,3,7,1,5,2,1,1,42,39
38,4,31,11,3,12,1,5,2,1,1,40,39
39,4,25,10,3,6,1,5,2,1,1,50,39
57,9,2,13,3,8,1,5,2,1,1,8,39
47,4,25,10,3,4,1,5,2,1,1,50,39
77,9,18,9,3,8,1,5,2,1,1,15,39
43,4,15,9,3,3,1,5,2,1,1,40,39
46,2,14,9,3,4,1,5,2,1,1,65,39
41,4,23,10,3,3,1,5,2,1,1,40,39
20,4,40,9,5,1,2,5,1,1,1,30,39
30,7,11,6,3,1,1,5,2,1,1,40,39
30,4,25,9,3,8,1,3,2,1,1,25,39
22,4,16,10,5,6,4,5,2,1,1,35,39
25,4,7,9,3,14,1,5,2,1,1,44,39
18,4,16,9,5,12,4,5,1,1,1,22,39
28,4,10,13,5,4,4,5,1,1,2,40,42
50,4,3,13,3,13,1,5,2,9,1,40,39
28,4,3,9,5,8,2,3,1,1,1,48,39
21,4,16,10,5,9,4,5,1,1,1,40,39
37,4,12,11,1,13,4,5,2,1,1,40,39
28,1,5,13,5,10,4,3,1,1,1,40,39
23,4,52,3,3,8,1,5,2,1,1,35,26
32,4,19,11,5,4,2,3,1,1,1,35,9
27,4,13,8,5,7,4,5,2,1,1,50,39
55,4,20,9,1,10,5,3,1,1,1,40,39
44,4,17,9,3,3,1,5,2,1,1,40,39
25,4,20,13,5,10,4,5,2,1,1,40,39
29,4,12,9,1,12,5,5,1,1,1,32,39
50,4,14,9,4,4,2,5,1,1,1,55,39
18,4,39,9,5,6,4,5,2,1,1,40,39
74,4,18,13,7,8,2,5,1,1,1,8,39
22,4,23,5,5,12,2,5,2,1,1,40,39
27,4,16,13,3,10,1,5,2,1,1,40,39
27,7,3,10,5,13,4,5,1,1,1,80,39
41,4,3,15,3,10,1,5,2,9,1,50,39
24,4,16,10,3,1,1,5,2,8,1,40,39
23,4,22,9,5,1,4,5,1,1,1,40,39
34,6,17,15,3,10,1,5,2,8,1,60,39
46,7,24,13,3,4,1,5,2,1,1,40,39
32,4,20,15,5,10,2,5,2,1,1,60,39
41,4,23,9,3,3,1,4,2,1,1,40,39
29,4,13,11,3,5,1,5,2,1,1,40,39
48,4,16,5,3,7,3,2,1,1,1,45,3
51,4,10,9,5,8,2,3,2,1,1,40,14
34,7,6,8,5,1,2,3,1,1,1,40,39
58,4,19,13,3,4,1,5,2,1,1,45,39
52,4,18,9,3,6,1,5,2,1,1,40,39
37,6,26,13,3,4,1,4,2,8,1,50,33
53,4,26,10,6,1,2,5,1,1,1,40,39
54,4,3,11,3,14,1,5,2,1,1,20,39
36,4,18,9,3,12,1,5,2,1,1,60,39
25,4,13,11,5,1,4,5,1,1,1,60,39
20,4,26,10,5,10,4,5,1,1,1,48,39
23,4,43,12,5,1,2,5,2,1,1,40,39
39,5,21,13,3,4,1,5,2,1,1,60,39
20,6,21,6,5,7,4,5,2,1,1,40,39
28,4,22,11,5,8,3,3,2,1,1,40,39
73,7,9,9,7,1,2,5,1,1,1,40,39
67,4,24,9,3,11,1,5,2,1,1,24,39
56,4,13,13,1,4,2,5,2,1,1,45,39
32,4,7,11,3,3,1,5,2,1,1,40,39
42,4,3,10,1,7,2,5,2,1,2,40,39
33,4,16,9,3,8,1,3,2,1,1,40,39
37,4,10,9,5,8,2,5,2,1,1,40,39
33,4,3,10,3,4,1,5,2,1,1,45,39
31,4,15,6,5,1,5,5,1,1,1,40,39
59,4,23,14,3,4,1,5,2,1,1,40,39
21,4,29,9,5,1,5,5,2,1,1,40,39
58,5,13,10,3,4,1,5,2,1,1,50,39
24,2,46,6,5,8,2,5,2,1,1,40,39
26,7,25,10,3,11,1,5,2,1,1,40,39
26,4,25,7,3,14,1,5,2,1,1,40,39
33,2,9,14,5,10,2,5,1,1,1,40,11
25,4,23,13,5,12,2,5,2,1,1,40,39
21,4,10,6,3,7,1,5,2,1,1,50,39
24,4,26,9,5,7,2,5,2,1,1,40,39
39,6,6,12,3,1,6,5,1,1,1,40,39
68,4,20,10,1,1,5,5,1,1,1,40,39
66,6,17,10,5,12,2,5,1,1,1,20,39
38,4,27,13,5,5,2,5,2,1,1,40,39
41,4,10,14,3,4,1,5,2,1,1,50,39
71,9,19,4,7,8,3,5,1,1,1,16,31
37,4,34,9,3,3,1,5,2,1,1,40,39
54,6,24,14,3,12,1,5,2,5,1,45,39
27,7,17,13,5,10,2,5,2,1,1,40,39
49,4,9,13,5,10,2,5,1,1,1,40,39
19,7,35,10,5,10,4,5,2,1,1,10,39
25,4,6,10,5,14,2,5,2,1,1,50,39
47,1,13,10,3,1,1,3,2,1,1,40,39
40,4,22,10,3,12,3,5,2,1,1,40,39
38,4,5,13,1,4,2,5,2,4,1,40,39
25,4,22,9,5,8,2,5,2,1,1,40,39
25,4,36,10,5,3,4,5,1,1,1,50,39
23,4,21,6,5,6,3,4,2,1,1,40,39
28,4,10,14,1,12,4,5,1,1,1,40,39
29,4,30,9,4,3,2,5,2,1,1,40,39
32,4,14,7,3,3,1,5,2,1,1,40,39
34,4,20,9,5,8,5,3,1,1,1,40,39
52,4,41,13,3,10,1,3,2,1,1,40,39
33,6,28,9,3,5,1,5,2,1,1,94,39
19,4,16,10,5,12,4,5,2,1,1,35,39
68,4,19,16,3,10,1,5,2,10,1,55,39
41,4,13,6,5,6,5,5,2,1,1,50,39
18,5,11,9,5,8,5,2,1,1,1,30,19
29,4,14,10,3,3,1,5,2,1,2,40,39
40,4,25,14,3,4,1,5,2,1,1,50,39
51,6,7,14,1,10,5,5,2,1,1,60,39
49,4,13,10,1,1,2,5,2,1,1,40,39
20,7,4,10,5,8,4,5,1,1,1,20,39
38,2,19,9,3,3,1,5,2,1,1,50,39
57,4,30,3,5,8,2,5,2,1,1,40,5
35,4,12,10,3,12,1,5,2,5,1,40,39
66,4,16,7,3,12,1,5,2,1,1,26,39
27,9,6,13,3,8,1,5,2,1,1,15,39
25,4,25,11,5,1,2,5,1,1,1,40,39
77,9,2,14,3,8,1,5,2,9,1,6,39
19,9,18,6,5,8,5,5,1,1,1,35,39
70,4,28,9,3,6,1,5,2,1,3,40,39
59,6,13,4,3,5,1,5,2,1,1,48,39
25,4,13,13,3,10,1,5,2,1,1,40,39
44,2,17,15,5,10,2,5,2,9,1,40,39
37,4,21,14,3,4,1,5,2,1,1,55,8
75,9,26,6,7,8,3,2,1,1,1,1,3
21,9,8,9,5,8,2,5,1,1,1,40,39
21,4,2,9,5,12,4,5,1,5,1,40,39
47,1,11,9,3,3,1,5,2,1,1,40,39
20,4,9,9,5,1,2,3,1,1,2,30,39
32,7,17,9,3,11,1,5,2,1,1,40,39
28,4,30,9,5,1,5,5,1,1,1,20,39
53,4,12,9,1,14,2,5,2,1,1,40,39
19,9,36,9,5,8,2,4,2,1,1,30,39
58,4,2,10,3,12,6,5,1,1,1,36,39
22,4,16,9,5,12,2,5,1,1,1,30,39
23,4,23,7,3,4,1,5,2,1,1,55,39
21,4,18,9,5,6,2,5,2,4,1,60,39
36,4,11,9,3,3,1,5,2,1,1,70,39
39,4,17,10,3,8,6,5,1,1,1,15,39
34,2,25,13,5,10,2,5,1,1,1,40,39
41,2,18,14,5,10,2,5,1,1,1,40,39
72,4,15,13,3,12,1,5,2,2,1,6,39
34,4,10,9,3,8,6,5,1,1,1,40,39
51,2,17,13,3,10,1,5,2,1,2,40,39
32,6,9,11,5,3,2,5,2,1,1,40,39
38,4,12,10,7,4,2,5,1,1,1,40,39
37,4,22,10,3,3,1,5,2,1,1,40,39
21,9,14,10,5,8,4,3,2,1,1,20,39
21,4,25,10,5,10,4,5,1,1,1,10,39
26,4,28,10,5,1,2,5,2,1,1,40,39
34,4,20,10,3,6,1,5,2,1,2,40,39
18,4,16,10,5,12,4,5,1,1,1,15,39
27,4,11,7,5,4,5,5,1,1,1,45,39
20,4,18,10,5,1,4,5,1,1,1,38,27
36,4,11,11,3,1,1,5,2,1,1,40,39
31,9,31,13,5,8,2,5,2,1,1,40,39
32,4,16,13,3,4,1,5,2,1,1,60,39
54,4,32,9,3,3,1,5,2,1,1,44,39
34,2,20,14,7,10,2,5,1,1,1,40,39
46,4,12,10,3,12,1,5,2,1,1,48,39
33,4,25,7,6,7,3,5,2,1,1,30,39
32,4,13,13,3,10,1,5,2,10,1,50,39
42,4,10,11,5,13,2,5,2,1,1,40,39
30,4,8,9,3,3,1,5,2,1,1,50,39
37,4,8,10,3,8,1,5,2,1,1,40,39
28,4,18,9,3,7,1,5,2,1,1,40,39
25,4,32,13,5,4,2,5,2,5,1,35,39
44,6,23,10,3,8,1,5,2,1,1,40,39
40,4,27,9,3,7,1,5,2,1,1,40,39
36,4,29,10,3,4,1,5,2,1,1,45,39
21,4,30,10,5,1,5,5,2,1,1,40,39
39,7,9,16,3,10,1,5,2,1,1,50,39
24,4,23,13,5,10,2,5,2,1,1,39,39
46,4,15,9,5,14,2,1,2,1,1,40,39
47,9,14,13,3,8,1,5,2,1,1,36,39
47,4,18,13,3,12,1,5,2,1,2,40,39
35,4,37,15,3,10,1,5,2,1,1,75,39
60,6,12,4,3,14,1,5,2,1,1,40,39
35,4,15,13,3,8,6,5,1,1,1,24,31
33,4,29,9,6,8,5,5,1,1,1,40,3
21,4,19,12,5,10,2,5,1,1,1,40,39
37,4,24,13,3,13,1,5,2,1,1,50,39
48,1,15,9,3,1,1,3,2,1,1,50,39
58,4,47,4,7,5,3,5,1,1,1,45,13
21,4,19,9,5,6,2,5,1,1,1,40,39
22,4,11,9,5,6,4,5,2,1,1,40,39
22,4,31,9,5,8,5,5,1,1,1,40,39
28,6,17,14,3,4,6,5,1,1,1,30,39
33,9,19,11,3,8,4,5,1,8,1,50,39
23,1,32,9,5,10,2,5,2,1,1,40,39
58,7,40,9,3,1,1,3,2,1,1,40,39
24,9,28,13,5,8,4,5,2,1,1,40,39
38,2,22,13,3,3,1,2,2,1,1,40,30
49,4,29,9,3,12,1,5,2,1,1,15,26
47,4,21,13,3,4,1,5,2,1,1,45,39
50,4,32,13,3,4,1,5,2,1,2,40,39
21,4,17,9,5,10,5,5,1,1,1,55,39
55,4,17,9,6,1,2,5,1,1,1,40,39
47,4,34,7,1,6,2,5,2,1,1,40,39
19,4,19,9,5,10,2,5,1,1,1,40,39
47,4,22,9,5,13,3,5,2,1,1,50,39
36,4,6,7,3,3,1,5,2,1,1,40,39
28,2,17,12,3,11,1,5,2,1,3,40,9
42,4,15,9,7,12,5,1,1,1,1,40,39
41,4,18,14,5,10,2,5,1,10,1,35,39
46,4,27,13,3,12,1,5,2,10,1,40,39
32,4,20,9,3,12,1,5,2,1,1,50,39
34,4,22,6,5,8,5,3,1,1,1,40,39
33,4,5,4,3,3,1,5,2,1,1,40,39
60,7,15,13,3,4,1,5,2,1,1,40,39
53,4,6,9,3,14,1,5,2,1,1,40,39
24,4,18,13,5,13,2,5,1,1,1,50,39
39,1,17,10,3,6,1,5,2,1,2,60,39
23,4,17,10,5,3,2,5,2,1,1,40,39
50,4,16,13,3,1,1,5,2,1,2,50,42
36,2,5,9,1,1,5,5,1,1,1,40,39
19,4,12,8,6,10,4,5,1,2,1,40,39
26,4,26,9,5,1,4,5,1,1,1,40,39
38,4,23,9,3,12,1,3,2,1,1,40,39
41,4,29,13,3,3,1,5,2,8,1,55,39
22,4,15,10,5,12,3,5,1,1,1,18,39
38,4,17,12,5,7,2,3,1,9,1,50,39
72,9,3,10,3,8,1,5,2,9,1,30,39
39,4,31,9,3,3,1,5,2,1,1,40,39
35,7,12,9,3,3,1,5,2,8,1,40,39
38,2,70,10,1,4,5,3,1,1,1,45,39
19,4,6,9,3,8,6,3,1,1,1,16,39
26,4,30,9,5,14,4,5,2,1,1,45,39
52,4,4,13,1,3,5,5,2,1,1,25,39
41,4,28,3,3,8,1,4,2,1,2,40,27
45,4,17,9,1,1,2,5,1,1,1,40,39
58,1,17,10,3,1,1,5,2,1,1,40,39
34,4,5,13,5,12,2,5,2,1,1,45,39
36,4,31,9,3,7,1,5,2,1,1,40,39
19,8,34,9,5,5,4,5,2,1,1,20,39
26,7,17,7,1,8,5,5,1,1,1,40,39
60,4,8,6,3,14,1,5,2,1,1,40,39
35,6,11,9,3,4,1,5,2,1,1,50,39
39,4,19,6,1,8,2,5,1,1,1,60,39
27,4,2,9,6,6,5,5,1,1,1,40,24
26,1,21,14,5,10,2,5,2,1,1,40,39
17,4,26,8,5,8,4,5,2,1,1,12,39
59,6,18,9,3,12,1,5,2,1,1,40,9
53,2,2,9,3,4,1,1,2,1,1,48,39
35,4,11,7,1,14,2,5,2,1,1,40,39
34,2,12,10,3,4,1,5,2,1,1,40,39
36,4,9,9,3,13,1,5,2,1,1,45,39
36,4,25,9,3,12,1,5,2,1,1,40,39
21,4,7,9,5,8,4,5,2,1,1,40,39
29,4,14,10,5,12,4,5,1,1,1,40,39
35,4,18,13,3,10,1,5,2,1,1,50,39
59,6,35,13,3,4,1,5,2,1,1,40,39
22,4,21,10,5,8,2,5,2,1,2,10,39
50,2,3,14,3,10,1,5,2,1,1,50,39
24,1,2,13,5,10,2,4,1,1,1,40,39
36,4,21,13,1,13,2,5,1,1,1,40,39
31,4,11,9,3,7,6,5,1,5,1,40,39
42,6,13,10,3,3,1,5,2,1,1,40,8
38,4,21,4,1,12,5,5,1,1,1,40,39
52,4,25,9,3,4,1,5,2,1,1,40,39
46,4,7,6,1,3,2,5,2,1,1,40,39
23,4,10,10,3,3,1,5,2,1,1,60,39
54,4,19,3,3,12,1,5,2,1,1,51,39
27,4,40,9,5,1,2,3,1,1,1,40,39
42,4,17,13,6,8,2,5,1,1,1,50,39
33,7,29,9,3,3,1,5,2,1,1,40,39
19,4,14,12,5,4,2,5,1,1,1,50,39
59,4,19,7,3,8,6,5,1,4,1,28,39
54,4,9,9,7,8,5,5,1,1,1,32,39
48,4,18,4,3,14,1,5,2,1,2,55,39
19,9,23,10,5,8,4,5,2,1,1,60,39
45,4,34,9,1,1,2,5,1,1,1,40,39
36,4,21,13,5,4,2,5,2,1,1,70,39
35,6,16,12,3,3,1,5,2,1,1,40,39
47,4,20,10,1,1,2,5,1,1,1,36,39
33,4,5,13,5,4,2,5,2,1,1,40,39
48,6,18,13,3,10,1,5,2,1,1,40,39
42,4,12,9,6,3,5,3,1,1,1,40,39
19,4,25,10,5,8,4,5,2,1,1,24,39
64,5,19,13,3,10,1,5,2,1,1,40,39
51,6,18,13,3,5,1,5,2,1,1,8,39
20,1,11,9,5,1,3,5,2,1,1,20,39
28,4,16,9,5,8,2,5,2,1,1,40,33
52,4,10,14,3,4,1,5,2,1,2,50,12
29,6,39,10,5,3,2,5,2,1,1,45,39
51,4,17,13,6,12,2,5,2,1,1,40,39
36,4,37,9,3,10,1,5,2,1,3,60,39
43,4,35,13,3,12,1,5,2,9,1,45,39
52,4,16,10,3,4,1,5,2,1,1,40,39
50,4,25,9,1,3,2,5,2,1,1,40,39
25,4,13,10,1,8,2,5,2,1,1,30,39
36,4,11,12,5,1,5,3,1,1,1,40,23
44,4,20,10,3,4,6,5,1,1,1,60,39
47,4,16,6,4,14,2,3,2,1,1,45,39
32,4,18,9,1,3,4,5,2,1,1,40,39
37,4,16,14,5,10,5,2,2,1,1,40,35
40,4,14,9,3,1,1,5,2,3,1,40,39
34,6,12,9,3,12,1,5,2,1,1,60,39
35,5,34,10,3,12,1,5,2,1,1,50,39
26,4,52,10,5,10,4,5,2,1,1,3,8
49,6,11,13,3,5,1,5,2,1,1,50,39
63,9,18,13,3,8,1,5,2,1,1,30,39
46,6,32,13,4,10,2,5,2,1,1,25,39
31,2,29,10,5,1,4,3,2,1,1,40,39
22,4,37,11,5,3,2,5,2,1,1,30,39
20,4,12,10,5,8,2,5,1,1,1,12,39
52,4,11,16,5,4,2,5,2,1,1,40,39
26,4,5,10,5,1,2,3,1,1,1,40,39
34,4,15,13,3,4,1,5,2,1,1,50,39
31,4,13,5,5,7,2,5,2,1,1,40,39
46,4,17,9,1,12,5,5,1,1,1,30,39
22,4,21,4,3,7,1,5,2,1,1,40,26
38,4,10,11,5,3,4,5,2,1,1,40,39
35,4,20,9,3,12,1,5,2,1,1,40,7
27,7,34,10,5,11,2,5,2,1,1,40,39
27,4,23,12,3,4,1,5,2,1,1,40,39
46,4,21,10,1,12,5,5,1,1,1,40,5
40,9,8,9,5,8,2,5,1,1,1,4,39
19,4,30,10,5,1,4,5,2,1,1,10,37
69,9,2,9,3,8,1,5,2,1,1,60,39
20,4,26,10,5,8,4,5,2,1,1,35,39
34,1,19,13,3,11,1,5,2,1,1,60,39
49,4,17,14,3,4,1,5,2,1,1,45,39
27,4,17,10,3,5,1,4,2,1,1,50,39
59,4,17,10,3,1,6,5,1,1,1,14,5
45,4,20,13,3,4,1,5,2,9,1,60,39
21,4,7,10,5,12,4,5,1,1,1,15,39
51,7,7,11,1,10,5,5,1,1,1,40,39
64,9,19,7,5,8,5,5,2,1,1,40,39
41,7,11,16,3,10,1,5,2,1,1,40,39
18,9,8,8,5,8,4,2,1,1,1,24,11
49,4,18,14,4,10,2,5,2,1,1,40,39
51,4,50,9,1,7,4,3,2,1,1,40,39
20,4,21,10,5,6,4,5,1,1,1,20,39
69,6,17,9,3,12,1,5,2,1,1,48,39
18,9,9,9,5,8,4,5,1,1,1,35,39
43,4,18,9,3,6,1,5,2,1,1,50,39
50,4,15,9,1,7,5,3,1,1,1,44,39
32,4,30,9,3,7,1,5,2,1,1,40,39
27,2,27,9,5,5,4,5,2,1,1,40,39
38,4,19,9,3,8,1,5,2,1,1,40,39
62,4,16,9,3,7,1,5,2,1,1,40,39
46,4,15,9,1,4,2,5,2,1,1,44,39
19,4,15,10,5,13,4,5,1,1,1,40,42
17,9,40,6,5,8,4,5,2,1,1,40,39
21,4,22,9,5,7,5,5,1,1,1,40,39
36,4,13,13,5,1,2,5,1,1,1,50,39
36,4,18,8,1,6,2,5,2,1,1,40,39
23,4,23,9,5,7,4,2,2,1,1,40,30
58,4,28,13,3,10,1,5,2,1,1,40,39
40,4,22,13,3,10,1,5,2,1,1,45,39
64,4,29,10,3,4,6,5,1,9,1,35,39
66,4,2,7,3,3,1,5,2,1,1,20,39
42,4,19,9,3,12,1,5,2,1,1,40,39
55,4,15,10,7,1,5,5,1,1,1,40,39
53,4,19,10,3,4,1,5,2,1,2,40,39
25,4,21,9,3,6,1,5,2,1,1,40,39
39,4,35,10,5,13,5,3,1,1,1,40,39
20,4,17,9,5,8,4,5,2,1,1,40,39
32,4,16,9,3,8,1,5,2,1,1,54,39
28,4,13,13,5,12,5,5,2,1,1,65,39
23,1,35,12,5,4,4,5,1,1,1,40,31
18,4,11,9,5,8,4,5,2,1,1,25,39
43,6,15,9,3,4,1,5,2,1,1,35,39
29,4,21,9,3,3,1,5,2,1,1,40,39
32,4,23,10,3,11,1,5,2,1,1,46,6
31,2,14,9,1,3,5,5,2,1,1,40,39
60,4,13,3,3,3,1,5,2,1,1,40,26
42,4,28,10,3,14,1,5,2,1,1,50,39
46,4,15,14,3,4,1,5,2,1,1,50,39
38,4,29,9,3,3,1,5,2,1,1,40,39
18,4,18,7,5,8,4,5,1,1,1,19,39
31,4,21,9,5,12,4,5,1,1,1,40,39
54,4,23,9,3,12,1,5,2,5,1,55,39
46,4,31,10,3,12,1,5,2,1,3,50,39
27,6,3,9,5,5,4,5,2,1,1,80,39
50,2,3,13,3,10,1,5,2,1,1,45,39
38,6,20,4,3,5,1,5,2,1,1,56,39
36,7,9,14,5,10,4,5,1,1,1,40,39
25,4,48,9,1,8,2,5,2,1,1,40,26
19,4,4,9,5,5,4,5,2,1,1,25,39
60,2,9,10,3,8,1,2,2,1,1,60,30
45,2,17,5,5,8,4,5,2,1,1,40,39
21,4,11,10,5,13,4,5,2,1,2,16,39
42,4,17,9,1,14,2,5,2,1,2,46,39
38,4,20,9,3,3,1,5,2,1,1,50,39
22,9,5,10,5,8,4,5,2,1,1,40,39
19,4,41,9,5,4,2,3,2,1,1,32,39
23,4,26,10,5,1,4,5,2,1,1,40,39
24,4,17,10,5,6,4,5,1,1,1,30,39
30,4,25,12,1,12,2,5,2,1,1,52,39
62,4,18,10,3,4,1,5,2,1,1,40,39
26,6,31,15,5,10,4,5,2,1,1,20,39
42,1,13,13,3,4,1,5,2,1,1,52,39
33,4,20,9,3,3,1,5,2,1,1,40,39
54,5,9,16,3,10,1,5,2,1,1,50,42
35,4,22,13,1,10,5,5,1,1,1,32,39
33,4,24,9,1,12,2,5,2,1,1,40,39
45,4,16,9,1,12,2,5,1,1,1,55,39
62,4,21,13,3,1,6,5,1,1,1,30,39
24,4,28,9,5,4,4,5,2,1,1,40,39
50,2,15,10,1,1,2,3,1,1,1,40,39
54,4,3,13,3,10,1,5,2,1,1,40,39
58,4,41,4,1,7,4,5,2,1,1,40,39
39,5,3,9,3,3,1,5,2,1,1,50,39
32,4,4,9,1,3,5,5,2,1,1,40,39
27,4,17,13,3,10,1,5,2,1,1,40,39
27,4,15,9,3,14,1,5,2,4,1,35,39
20,4,4,10,5,8,4,5,2,1,1,60,39
64,4,6,4,3,3,1,5,2,1,1,40,39
55,5,25,14,7,12,2,5,1,1,1,40,39
46,4,16,9,1,13,2,5,1,1,1,43,39
45,4,17,10,3,14,1,5,2,1,1,55,39
26,4,5,9,5,14,2,5,2,1,1,40,39
36,4,30,9,3,3,1,5,2,1,1,40,39
25,4,19,13,5,12,2,5,1,1,2,40,39
58,4,22,6,3,14,1,5,2,1,2,40,39
39,5,18,13,3,4,1,5,2,1,1,45,39
47,4,21,9,7,9,2,2,1,1,1,45,37
35,4,30,14,3,7,1,5,2,1,1,48,39
38,4,16,9,3,4,1,5,2,1,1,40,39
50,4,12,7,3,3,1,5,2,1,1,40,39
36,4,37,9,1,1,5,5,1,1,1,38,39
28,4,39,3,5,3,3,5,2,1,1,40,26
44,6,20,9,3,7,6,5,1,1,1,45,39
40,4,33,9,1,11,5,5,1,1,1,40,39
55,4,17,10,3,3,1,5,2,1,1,40,39
29,6,3,9,5,5,2,5,2,1,1,45,39
33,4,19,9,3,3,1,5,2,1,1,45,39
19,9,5,10,5,8,4,5,1,1,1,30,24
32,4,17,13,3,4,1,5,2,8,1,40,39
45,2,15,14,3,10,1,3,2,1,1,10,39
23,4,27,9,5,6,4,5,2,1,1,25,39
31,4,35,11,5,11,4,3,2,1,1,40,39
22,4,15,10,5,8,2,2,1,1,1,40,30
59,4,18,9,1,6,2,3,2,1,1,40,39
32,4,9,10,5,3,2,5,2,1,1,38,39
49,7,35,10,5,1,2,5,1,1,1,40,39
22,4,24,10,5,1,4,5,2,1,1,30,39
26,4,18,10,5,1,2,5,2,1,1,30,39
23,7,29,10,3,1,1,2,2,1,1,40,40
55,6,20,10,3,12,6,5,1,1,1,50,39
47,4,30,9,3,4,1,5,2,1,1,49,39
44,4,24,9,3,14,1,5,2,1,1,40,39
27,4,3,10,5,8,2,5,2,1,1,24,39
40,7,19,14,3,10,6,5,1,9,1,37,39
32,6,5,13,3,10,6,5,1,1,1,8,39
20,4,25,10,5,7,3,2,2,1,1,40,40
84,2,16,9,7,4,2,5,1,1,1,33,39
