ID,age,workclass,fnlwgt,education-num,marital_status,occupation,relationship,race,sex,capital-gain,capital-loss,hours,country
22934,20,4,38,7,5,14,4,5,2,1,1,15,39
9223,47,4,22,9,5,13,3,5,2,1,1,50,39
19732,24,4,20,14,5,1,2,5,2,1,1,56,39
31909,27,4,18,9,3,3,1,5,2,1,1,40,39
12538,42,6,10,10,5,4,2,5,2,1,1,40,39
3960,43,4,17,10,1,10,5,5,2,1,1,45,39
16694,55,4,21,9,3,3,1,5,2,1,1,40,39
12428,55,9,21,9,3,8,6,5,1,3,1,40,39
4278,59,4,65,13,6,1,5,5,2,1,1,60,39
3461,55,4,19,4,7,8,5,5,1,1,1,20,42
13694,63,6,21,3,5,12,2,5,1,1,1,3,39
29425,62,4,13,11,6,9,2,3,1,1,1,20,39
3306,27,4,24,10,5,12,2,5,2,1,1,44,39
24461,49,9,48,9,3,8,1,5,2,1,1,60,39
28479,25,4,16,9,5,6,4,5,2,1,1,95,39
7582,32,6,17,9,6,12,2,5,2,1,1,50,39
31096,59,2,14,14,3,10,1,5,2,1,1,40,39
10337,54,4,31,9,3,8,1,5,2,1,1,50,39
8294,50,1,18,10,5,1,2,5,2,1,1,40,39
4219,26,4,11,13,5,10,2,5,1,1,1,20,39
15195,68,4,9,10,7,8,2,5,1,1,1,20,39
29459,29,4,22,10,3,4,1,5,2,1,2,50,39
16904,48,4,13,6,6,7,4,5,1,1,1,48,39
12661,26,4,5,10,5,1,2,5,1,1,1,40,39
29191,28,4,6,9,3,8,4,5,1,1,1,35,39
11814,42,6,3,13,3,5,1,5,2,1,1,60,39
14008,43,4,6,13,3,10,1,5,2,1,1,40,39
1476,38,4,8,9,1,8,5,5,1,1,1,48,39
14535,20,9,20,10,5,8,4,5,1,1,1,12,39
13172,39,7,11,13,5,10,2,5,2,1,1,35,39
11011,45,1,5,13,3,1,1,5,2,6,1,45,39
23855,42,7,3,14,5,10,2,5,2,1,1,70,39
11659,59,4,14,9,3,7,1,5,2,1,1,40,42
31897,28,4,29,8,5,12,5,3,1,1,1,40,39
9763,43,4,18,9,1,7,5,5,1,1,1,50,39
30193,20,4,33,10,5,8,4,5,1,1,1,40,39
21027,49,2,35,16,3,10,1,5,2,1,1,45,39
1818,52,4,18,9,3,3,1,5,2,1,1,40,42
6198,36,4,17,7,1,8,2,5,1,1,1,40,39
14943,31,4,21,9,3,8,1,5,2,1,1,65,39
19053,27,4,4,9,5,14,2,5,2,1,1,99,39
27537,46,5,16,13,3,12,1,5,2,1,1,55,39
11367,43,4,28,12,5,1,2,3,1,1,1,45,39
14865,28,4,21,10,5,1,4,5,2,1,1,40,39
18882,43,4,46,15,3,10,1,5,2,10,1,60,39
19020,29,4,23,9,3,3,1,5,2,1,1,40,39
32341,74,6,19,13,7,3,2,5,2,9,1,8,11
15346,25,4,19,11,5,1,2,5,1,1,1,38,39
7126,20,4,4,10,5,1,2,5,2,1,1,25,39
1753,60,4,10,6,1,7,2,5,1,1,1,40,39
16078,35,4,10,13,3,10,1,5,2,1,1,16,39
12827,53,4,3,12,3,4,1,5,2,9,1,40,39
1926,30,4,20,13,5,12,2,5,2,1,2,48,39
30992,40,5,10,14,5,8,4,5,2,1,1,99,39
4918,41,6,44,9,3,4,1,5,2,1,1,50,39
15609,63,4,18,9,3,12,1,5,2,1,1,48,42
5995,26,4,15,10,5,13,4,5,1,1,1,40,39
1272,28,4,15,12,5,8,2,5,1,1,1,80,39
11163,23,4,13,9,5,3,4,1,2,1,1,40,39
7752,41,4,16,13,5,13,2,5,2,1,1,40,39
14375,25,1,36,9,5,14,4,5,2,1,1,40,39
23221,21,4,18,10,5,12,4,5,2,1,1,35,39
16012,46,4,19,13,5,12,2,5,2,1,1,45,39
17469,31,4,30,10,6,13,5,3,1,1,1,40,39
8302,26,4,10,6,3,1,6,5,1,1,1,40,39
4063,51,4,30,9,1,1,2,5,1,1,1,40,39
27318,40,4,14,6,5,8,5,3,1,1,1,40,39
3450,41,4,5,11,1,12,4,5,2,1,1,50,39
4080,19,9,20,10,5,8,4,5,2,1,1,40,39
1861,46,4,13,10,3,7,1,5,2,1,1,40,39
31656,51,4,15,10,1,4,2,5,1,1,1,36,39
17798,26,4,9,10,5,3,4,1,2,1,1,40,39
26746,46,4,17,12,5,1,2,5,1,1,1,40,39
21321,34,2,22,12,3,10,1,5,2,1,1,60,39
32452,32,4,23,10,3,12,1,5,2,1,1,32,39
9457,22,4,15,10,5,8,2,2,1,1,1,40,30
29082,29,4,13,12,5,13,4,5,2,1,1,40,39
29145,38,4,23,13,3,4,6,5,1,1,1,50,39
14356,54,4,12,9,3,7,1,5,2,1,1,40,31
7299,59,4,10,9,3,3,1,5,2,1,1,40,39
3689,70,4,3,9,3,4,1,5,2,1,1,30,39
4540,41,4,9,11,3,1,6,5,1,8,1,44,39
9884,50,5,17,14,1,4,2,5,2,1,1,80,39
20267,17,4,17,7,5,12,4,5,1,1,1,8,39
24651,42,4,13,10,3,13,1,5,2,1,1,40,39
15144,26,4,25,11,5,8,2,5,1,1,1,40,39
2139,46,4,10,13,3,4,1,5,2,1,1,50,39
17021,29,4,11,2,3,8,1,5,2,1,1,40,42
10791,24,4,8,9,6,8,5,5,1,1,1,25,39
15370,39,4,19,9,3,7,1,5,2,1,1,40,39
32022,38,4,3,9,1,12,5,5,1,1,1,40,39
3717,29,4,19,13,5,4,4,5,2,1,1,40,39
19910,36,4,13,9,1,4,5,5,2,1,1,45,39
2456,60,6,22,9,3,12,1,5,2,1,1,40,39
22945,54,4,29,6,3,6,1,5,2,1,1,40,39
6333,34,4,4,10,1,1,5,5,1,1,1,40,39
12445,46,4,27,14,3,4,1,5,2,1,1,40,39
3354,26,4,24,7,5,6,5,5,2,1,1,20,39
6908,35,4,10,10,5,1,4,5,1,1,3,40,39
30947,69,9,12,9,3,8,1,5,2,1,1,13,39
22893,26,4,28,11,3,4,6,5,1,1,1,40,39
30344,23,4,26,9,3,7,1,5,2,1,1,48,39
10549,35,4,33,10,1,4,2,5,2,1,1,40,26
28166,36,4,16,9,3,4,1,5,2,1,1,40,39
8753,31,4,37,2,3,6,1,5,2,1,1,40,26
25821,23,4,21,10,5,8,2,5,1,1,1,28,39
188,31,4,9,14,3,10,6,5,1,1,1,50,39
17526,36,4,10,9,3,13,1,5,2,1,1,50,39
30732,26,4,14,13,5,1,3,2,1,1,1,40,17
16123,20,9,13,5,5,8,4,5,2,1,1,40,39
4310,21,4,22,10,5,13,4,5,1,1,1,25,7
11165,36,4,27,10,5,12,2,5,2,1,1,50,39
3096,22,9,17,9,5,8,5,3,1,1,1,35,39
31210,35,4,17,9,1,6,3,5,2,1,1,40,39
17250,25,4,45,4,5,7,5,5,2,1,1,40,8
2661,39,4,28,9,3,3,1,3,2,1,1,40,39
20367,32,4,31,13,3,4,1,5,2,5,1,50,39
16607,40,4,24,13,3,12,1,5,2,1,1,45,39
17093,36,4,15,9,3,7,1,5,2,1,1,40,39
15422,42,4,35,9,6,7,2,5,2,1,1,15,39
25499,27,2,16,9,3,14,1,5,2,1,1,60,39
7891,24,4,3,10,3,7,6,4,1,1,1,40,33
23237,47,9,8,10,1,8,2,1,1,1,1,35,39
25530,29,5,15,9,3,8,1,5,2,1,1,40,39
5413,50,2,11,9,1,1,2,5,1,1,1,40,39
1939,26,2,10,9,5,1,2,5,1,1,1,40,39
13719,24,2,19,10,5,11,4,5,1,1,1,40,39
2868,25,6,21,13,5,10,4,5,2,1,1,30,39
12603,39,4,18,9,5,7,2,5,1,1,1,40,39
11210,36,6,18,16,6,10,5,5,1,1,1,10,2
19199,35,4,19,9,1,1,4,5,1,1,1,40,39
17384,45,4,32,2,3,8,6,5,1,1,1,40,39
8298,27,4,22,10,5,3,4,5,2,1,1,40,39
23847,66,2,15,9,7,14,2,3,1,1,1,40,39
7699,29,4,13,13,3,13,1,5,2,1,1,40,39
28130,23,4,19,13,5,13,4,5,1,1,1,40,39
23258,31,5,10,9,3,4,1,5,2,1,1,50,39
19999,30,4,46,9,3,3,1,5,2,1,1,40,39
32438,66,6,10,14,3,4,1,5,2,1,1,20,39
31995,30,5,17,10,3,3,1,3,2,1,1,70,39
12834,18,4,27,8,5,1,4,5,1,1,1,30,39
31755,35,4,12,9,5,8,2,5,2,1,1,30,39
19750,23,4,7,9,5,3,4,2,2,1,1,1,40
30225,20,4,3,10,5,8,4,5,2,1,2,36,39
11812,33,4,34,13,6,4,2,3,1,1,1,45,39
30582,34,4,20,9,3,7,1,3,2,1,1,40,42
19014,25,4,12,13,3,10,1,5,2,1,1,45,39
9371,23,4,23,9,5,7,4,2,2,1,1,40,30
13605,39,4,40,7,1,14,4,5,2,1,1,40,39
25117,30,4,33,9,5,7,2,5,2,1,1,45,39
11816,35,7,24,10,1,1,5,3,1,1,1,40,39
1987,28,9,16,12,2,8,6,5,1,1,1,3,39
6133,46,1,16,10,1,13,2,5,2,1,1,40,39
567,45,4,43,4,6,8,5,5,1,1,1,40,26
32430,61,6,5,4,3,5,1,5,2,1,1,56,39
13789,44,4,17,12,1,7,4,5,1,1,1,45,39
20566,45,4,6,9,3,8,6,5,1,1,1,35,39
10184,42,6,11,16,5,10,2,5,2,1,1,7,42
18195,36,4,2,10,1,4,5,5,1,1,1,40,39
4787,46,4,26,9,3,7,1,5,2,1,1,40,39
18017,26,4,29,13,5,14,4,5,2,1,1,20,39
10579,36,4,13,10,3,7,1,5,2,1,1,40,39
4266,32,4,31,13,3,10,1,5,2,9,1,50,39
21613,36,4,13,10,1,4,2,5,2,1,1,45,39
12108,34,4,29,14,3,4,1,5,2,1,1,50,10
18670,31,2,8,9,5,7,4,5,2,1,1,64,39
19405,47,4,34,9,5,1,2,5,2,1,1,33,39
26551,51,2,15,14,3,10,6,5,1,1,1,70,39
15489,45,4,23,13,3,4,1,5,2,1,2,60,39
1,50,6,8,13,3,4,1,5,2,1,1,13,39
12115,25,4,17,13,5,8,2,5,1,1,1,20,39
30601,24,1,21,9,5,1,2,5,1,1,2,40,39
12438,28,9,17,13,4,8,2,2,1,1,1,10,36
20466,25,4,10,10,5,3,4,5,2,1,1,55,39
13108,37,2,5,9,5,8,2,5,2,1,1,40,39
26143,34,9,3,13,3,8,1,5,2,1,1,30,39
17342,19,4,51,9,1,3,2,5,1,1,1,40,8
9918,30,4,14,9,1,3,2,5,1,1,1,40,39
29036,24,4,30,9,5,3,4,5,2,1,1,40,39
12710,21,4,23,11,5,13,4,5,1,1,1,30,39
2103,43,5,17,10,3,12,1,5,2,10,1,55,39
24903,61,4,19,5,7,4,2,3,2,1,1,65,39
26477,36,2,5,16,3,10,1,5,2,1,2,50,39
16836,44,4,27,10,3,3,1,5,2,1,1,40,39
11522,33,4,25,10,5,8,2,3,2,1,1,40,39
25911,37,5,19,10,3,12,1,5,2,1,1,60,39
26070,23,4,18,10,5,7,2,5,2,1,1,40,39
5383,20,9,4,10,5,8,4,5,1,1,1,30,39
32223,31,4,18,9,1,1,5,5,1,1,1,35,39
10280,33,5,20,9,3,4,1,5,2,1,1,50,39
9258,26,7,17,7,1,8,5,5,1,1,1,40,39
30187,33,4,12,9,6,7,5,3,1,1,1,40,39
18277,90,4,31,13,3,12,1,5,2,1,1,20,42
24131,46,6,35,16,3,10,1,5,2,1,2,50,39
19332,26,4,38,5,3,3,1,5,2,1,1,45,39
22513,48,4,21,10,3,3,1,5,2,1,1,60,39
24994,52,4,8,9,3,3,1,5,2,1,1,40,39
3505,32,6,6,16,3,4,1,5,2,1,1,40,39
12116,43,4,48,10,3,3,1,5,2,5,1,38,39
14581,31,4,22,9,3,3,1,5,2,1,1,40,39
31498,35,7,21,9,3,11,1,5,2,1,1,40,39
3650,18,4,10,9,5,1,4,3,2,1,1,40,39
21703,34,4,29,7,1,8,2,5,1,1,1,70,39
8659,32,4,38,9,5,3,4,5,2,1,1,50,39
18842,34,6,11,4,5,3,4,5,2,1,1,40,39
6309,32,4,16,10,1,12,2,5,1,1,1,55,39
13879,57,6,32,6,3,3,1,5,2,1,1,40,39
31763,39,4,13,10,3,4,1,5,2,1,1,50,39
25151,40,6,40,10,3,10,6,5,1,1,1,40,39
24779,43,9,21,9,3,8,1,5,2,1,1,40,39
5223,61,4,7,10,1,1,2,5,1,1,1,40,39
30937,41,5,42,13,1,4,2,5,2,1,1,50,39
8004,32,4,7,7,3,1,1,5,2,1,1,45,39
8458,39,4,29,13,3,10,1,5,2,1,1,40,39
12904,54,5,20,9,3,4,1,5,2,1,1,36,39
12098,35,9,12,9,3,8,1,5,2,1,1,30,39
454,44,6,23,9,3,12,6,5,1,1,1,40,39
11398,49,4,12,9,3,14,1,5,2,1,1,50,39
19943,59,2,18,6,3,3,1,5,2,1,1,40,39
16375,41,4,19,9,3,14,1,5,2,1,1,40,39
8531,51,4,10,11,3,6,1,5,2,1,1,40,12
15958,24,6,18,10,5,4,2,3,2,1,1,45,39
5299,53,6,3,10,3,5,1,5,2,1,1,45,39
8891,20,4,16,10,5,12,4,5,1,1,1,20,39
26148,49,2,15,7,1,6,5,5,2,1,1,40,39
12532,28,4,26,6,3,3,1,5,2,1,1,40,39
20646,19,9,11,10,5,8,4,5,2,1,1,22,39
28027,52,4,6,13,3,4,1,5,2,1,1,50,39
14554,59,4,7,13,1,12,2,5,2,1,1,55,39
26132,41,7,5,13,5,10,2,5,1,1,1,40,39
21640,25,7,15,10,5,13,2,3,2,1,1,40,39
26809,36,2,11,12,6,1,5,5,1,1,1,40,39
2329,32,4,23,10,1,12,2,5,2,1,1,50,39
1251,48,6,39,10,3,4,1,5,2,1,1,60,39
7140,47,4,11,9,3,14,1,5,2,1,1,50,39
23524,22,4,8,9,5,8,2,5,1,1,1,25,39
6475,38,4,17,6,5,10,2,5,2,1,3,90,39
4759,76,4,9,6,7,12,5,3,1,1,1,12,39
26932,25,4,11,10,5,4,4,5,2,1,1,40,39
3275,58,4,24,10,1,1,5,5,1,1,1,46,39
9330,26,4,5,10,5,1,2,3,1,1,1,40,39
12843,57,4,18,13,3,4,6,5,1,1,1,40,39
8189,23,9,23,10,5,8,4,3,1,1,1,40,39
10489,52,1,19,14,3,4,1,5,2,6,1,40,39
329,66,4,12,9,5,14,2,5,2,3,1,55,39
7775,36,6,28,10,3,5,1,5,2,4,1,8,39
26180,60,4,28,10,3,10,1,5,2,8,1,40,39
147,36,4,10,9,7,8,5,5,1,1,1,24,39
19086,24,4,15,10,5,6,2,5,2,1,1,39,39
21854,33,1,2,10,1,8,2,3,2,1,1,40,39
27594,26,4,33,9,3,7,1,5,2,1,1,96,39
6449,51,4,14,9,1,1,2,5,1,1,1,40,39
10892,20,4,14,10,3,12,3,5,1,1,1,30,39
27955,34,4,36,9,3,3,1,5,2,1,1,40,11
9280,42,6,13,10,3,3,1,5,2,1,1,40,8
3877,36,4,17,9,1,4,5,5,2,1,1,40,39
17675,68,6,13,10,3,12,1,5,2,10,1,40,39
25490,20,4,22,9,5,12,4,5,1,1,1,23,39
23205,29,7,24,9,3,3,1,5,2,1,1,40,39
5472,23,4,31,10,5,6,4,5,2,1,1,25,39
23167,40,5,22,9,3,4,1,5,2,1,1,40,39
15279,52,5,33,16,3,10,1,5,2,10,1,65,39
4659,38,4,11,10,3,14,1,5,2,8,1,50,39
11609,41,2,12,10,1,1,5,3,1,1,1,40,39
24649,37,4,18,16,6,10,5,5,1,1,1,40,39
19256,30,4,11,13,5,8,5,5,2,1,1,40,42
10312,48,4,28,10,6,8,2,5,1,1,1,25,29
25103,39,2,35,12,5,14,2,5,2,1,1,48,39
27936,27,4,30,13,1,6,4,3,2,1,1,40,39
8190,23,4,22,9,5,3,5,5,1,1,1,33,39
25426,45,4,27,12,7,13,5,5,2,1,1,40,39
22066,25,4,2,11,3,3,1,5,2,1,1,40,39
7586,18,4,11,7,5,1,4,3,2,1,1,20,39
3670,31,9,22,9,1,8,4,5,2,1,1,75,39
29605,61,4,17,12,3,4,1,5,2,1,1,42,39
16701,37,4,23,9,3,7,1,3,2,1,1,36,39
18041,58,4,18,9,3,7,1,5,2,1,1,44,39
10935,58,4,19,10,3,4,1,5,2,1,1,40,39
28506,40,5,4,10,3,14,1,5,2,1,1,40,39
4996,31,4,25,9,3,3,1,5,2,1,1,40,39
23974,39,4,26,9,3,5,1,5,2,1,1,45,39
11188,50,4,13,9,3,7,3,2,1,1,1,40,3
25826,22,9,21,10,5,8,4,5,1,1,1,40,26
25614,59,4,36,10,3,3,1,5,2,1,1,40,39
24763,67,4,33,9,7,12,2,5,1,1,1,18,39
25489,29,4,14,9,5,8,5,3,1,1,1,25,39
1460,48,5,19,9,3,4,1,5,2,8,1,40,39
14903,79,5,30,9,3,4,1,5,2,1,1,40,39
29716,47,4,10,10,3,3,1,5,2,1,1,40,39
25214,28,4,27,12,5,1,4,5,1,1,1,40,39
4595,42,4,22,9,3,12,1,3,2,1,1,40,39
27618,49,4,30,7,3,12,6,5,1,1,1,40,39
17815,43,6,3,10,3,5,1,5,2,1,1,84,39
1788,40,4,13,12,1,1,5,5,1,1,1,40,39
8600,31,4,29,10,5,1,2,5,2,1,1,40,39
20322,33,4,6,9,5,6,2,5,2,1,1,40,39
3302,61,4,9,9,3,1,1,5,2,1,1,3,39
13174,29,4,17,9,3,4,1,5,2,1,1,40,11
29515,40,4,18,9,3,14,1,5,2,1,1,40,39
5159,27,4,10,10,3,3,1,5,2,1,1,49,39
25782,35,4,45,10,3,3,1,5,2,1,1,40,39
13186,32,4,12,13,3,10,6,5,1,1,2,32,39
8637,25,4,18,10,5,1,2,5,2,1,1,30,39
10389,34,4,3,14,3,10,1,5,2,1,1,45,39
9252,41,4,28,3,3,8,1,4,2,1,2,40,27
4050,44,4,10,13,3,12,1,5,2,1,1,60,39
29707,38,4,2,11,3,3,1,5,2,1,1,40,39
25986,44,2,21,10,3,11,1,3,2,1,1,99,39
9368,21,4,22,9,5,7,5,5,1,1,1,40,39
256,20,4,11,9,5,8,4,5,1,1,1,40,39
23094,32,4,21,11,5,8,2,5,2,1,1,45,39
18416,24,4,3,10,5,5,4,5,2,1,1,50,39
1204,33,4,22,10,3,3,1,3,2,1,1,40,39
9282,52,4,25,9,3,4,1,5,2,1,1,40,39
23870,26,4,11,9,5,6,2,5,2,1,1,40,39
16864,42,4,5,13,5,12,2,5,2,9,1,50,39
15959,67,6,14,9,1,10,2,5,1,1,1,20,39
27753,29,4,27,13,3,12,1,5,2,4,1,45,39
17211,54,2,18,10,7,1,5,5,1,1,1,40,26
3494,25,4,4,13,5,4,2,5,1,1,1,40,39
32418,26,4,4,13,5,10,2,5,1,1,1,40,39
6711,22,4,36,9,5,6,3,5,2,1,1,50,39
7987,30,4,19,10,5,7,2,5,2,1,1,40,39
22494,49,6,4,10,3,3,1,5,2,1,1,40,39
9784,25,4,29,10,6,1,3,3,1,1,1,40,23
30719,38,4,14,6,1,3,2,5,2,1,1,40,39
5507,25,4,13,9,3,3,1,5,2,1,1,80,39
27135,61,4,27,9,1,1,2,2,1,1,1,40,24
29967,19,9,35,5,5,8,3,5,2,1,2,35,8
31549,33,4,9,9,5,1,4,5,2,1,1,40,39
26286,50,4,33,10,5,8,2,5,2,1,1,32,39
14685,36,4,11,14,7,13,5,2,1,1,1,40,19
31248,34,4,13,9,1,14,5,5,1,2,1,48,11
27677,34,4,20,10,5,1,3,5,1,1,1,40,39
14134,35,4,33,9,3,6,1,3,2,1,1,40,39
31229,29,4,17,11,1,13,2,3,2,9,1,40,39
2936,34,4,51,10,5,8,4,3,2,1,1,40,39
19412,43,2,10,10,1,11,5,5,1,1,1,40,39
5556,19,4,5,9,5,12,4,5,1,1,1,20,39
24654,36,4,7,10,3,3,1,5,2,1,1,40,39
10622,20,4,30,10,5,8,4,5,1,1,1,24,39
29695,47,4,60,14,1,13,2,5,2,1,1,40,39
10159,54,4,9,13,3,4,1,5,2,1,1,40,39
13092,46,2,21,13,3,11,1,5,2,1,1,40,39
26560,74,5,16,10,3,4,1,5,2,1,1,35,39
21213,58,4,14,9,3,4,1,5,2,9,1,60,39
2276,47,4,27,12,7,8,4,5,1,1,1,35,39
23599,51,1,25,14,7,12,5,5,2,1,1,50,8
27866,61,6,20,10,7,7,2,5,1,1,1,40,39
25910,66,5,17,13,3,4,1,5,2,1,1,70,39
8617,33,1,18,15,5,10,2,5,1,1,1,65,39
129,39,4,36,10,1,3,2,5,2,1,1,40,39
10662,18,4,37,9,5,6,4,5,2,3,1,25,39
8816,35,4,18,9,3,4,1,5,2,8,1,50,39
23862,32,4,24,9,5,3,5,5,2,1,1,10,39
21106,43,4,17,9,5,1,5,5,1,1,1,40,39
16966,47,9,3,4,3,8,1,5,2,1,1,10,39
4471,46,4,17,9,3,1,1,5,2,1,2,40,39
25194,28,4,23,13,5,10,2,5,2,1,1,45,39
26095,41,4,16,3,1,8,5,5,1,1,1,40,33
4204,33,6,15,10,5,5,2,5,2,1,1,72,39
20140,47,4,19,10,5,1,2,5,1,1,1,40,39
30649,45,4,15,9,3,3,1,5,2,1,1,40,39
14664,54,4,22,10,7,3,5,5,1,1,1,50,39
21969,40,1,54,10,3,5,1,5,2,1,1,40,39
29315,23,4,13,13,5,12,4,5,1,1,1,40,39
28147,46,4,10,9,1,3,2,5,2,1,1,40,39
19498,58,1,12,6,3,3,1,5,2,1,1,40,39
30943,33,4,4,10,1,4,5,5,1,1,1,40,39
1556,23,4,31,13,5,1,2,5,2,1,1,30,39
18500,55,2,25,9,3,6,1,5,2,1,1,40,39
31556,18,4,3,8,5,12,4,5,1,1,1,20,39
3126,44,7,35,9,3,1,1,5,2,1,1,40,39
7302,19,4,14,9,5,14,4,5,2,1,1,30,39
15799,19,4,35,10,5,1,2,5,1,1,1,25,39
11717,44,4,28,13,3,4,1,3,2,1,2,40,39
8477,24,4,17,10,3,9,6,5,1,1,1,40,42
9101,39,6,6,12,3,1,6,5,1,1,1,40,39
8586,23,4,14,10,6,3,4,5,2,1,1,40,39
23294,63,4,18,9,5,4,2,5,2,1,1,40,39
16458,49,1,3,9,7,4,2,5,1,1,1,20,39
31431,59,6,11,10,3,3,1,5,2,1,1,20,39
22923,64,4,2,10,7,13,2,5,1,1,1,35,39
7890,30,4,6,5,3,7,6,5,1,1,1,40,32
30293,51,7,34,10,1,1,2,5,1,1,1,40,39
17363,26,4,16,9,3,13,1,5,2,1,1,40,39
10893,23,4,42,13,5,10,2,5,1,1,1,40,39
20459,32,2,23,13,3,1,6,5,1,1,1,40,39
11201,62,5,11,9,3,4,1,3,2,10,1,72,39
10418,44,4,4,11,1,14,2,5,2,1,1,40,39
4451,19,4,24,9,5,3,2,5,1,1,1,40,39
22605,42,7,13,10,3,11,1,3,2,1,1,48,39
928,22,4,9,10,5,12,2,5,1,1,1,42,39
13667,22,7,26,13,5,13,4,5,1,1,1,40,39
9375,66,4,2,7,3,3,1,5,2,1,1,20,39
22163,21,7,19,10,5,8,4,5,1,1,1,10,39
2605,31,4,20,9,3,8,1,4,2,1,1,40,39
19195,62,5,2,9,7,12,2,5,1,1,1,15,39
18009,36,1,18,13,3,1,1,5,2,1,2,55,39
28191,47,4,18,9,3,10,1,5,2,6,1,24,39
27109,42,2,10,9,3,5,1,5,2,1,1,40,8
1840,23,4,22,10,5,3,2,5,2,1,1,44,39
12169,25,2,33,13,5,10,2,5,2,1,1,35,22
25379,45,7,12,14,1,4,2,5,2,1,1,45,39
26518,37,1,21,10,1,1,5,3,1,1,1,40,39
6085,56,4,22,5,3,14,1,3,2,1,1,40,39
21458,38,5,14,9,1,12,5,5,2,1,1,55,39
257,32,4,17,9,6,8,2,5,1,1,1,30,39
16742,33,4,12,13,5,1,2,5,2,1,1,60,39
28292,54,4,9,14,3,8,1,5,2,1,1,40,39
6678,33,4,11,9,5,12,2,5,2,1,1,45,39
27149,44,4,21,13,3,13,1,5,2,1,1,40,39
22590,39,4,10,13,3,3,6,5,1,1,1,30,39
22967,25,4,25,13,6,4,2,5,2,1,1,40,39
26258,44,6,18,13,1,4,2,5,1,4,1,40,39
23576,23,4,9,13,5,4,2,5,1,1,1,30,39
12404,20,4,11,9,5,5,4,2,2,1,1,40,39
25708,43,4,14,9,3,6,1,5,2,1,1,42,39
30047,32,1,9,9,5,4,5,5,1,1,2,40,39
26306,31,4,20,6,3,7,1,5,2,1,1,40,39
26952,49,6,12,4,3,12,1,5,2,1,1,40,39
26121,39,4,3,10,4,3,5,5,2,1,1,40,39
27971,67,9,10,9,7,8,2,5,2,2,1,35,39
30017,46,4,20,10,1,1,5,3,1,1,1,35,38
17083,24,4,21,11,5,1,4,5,1,1,1,20,39
28279,34,1,28,10,3,7,1,3,2,1,1,52,39
22618,49,4,19,13,4,1,2,1,2,1,1,40,30
29840,43,5,3,13,3,12,1,5,2,1,1,45,39
10250,33,4,17,11,3,3,1,3,2,1,1,40,39
13195,46,5,18,12,3,4,6,5,1,1,1,40,39
3530,46,4,18,10,3,12,1,5,2,1,1,50,39
16228,32,4,16,9,3,7,1,3,2,1,1,40,39
29221,20,4,23,9,5,12,5,5,2,1,1,40,39
9953,67,6,35,9,7,8,2,5,1,1,1,20,39
10526,23,7,50,13,5,10,2,5,1,1,1,40,39
6052,33,1,33,12,1,8,5,5,2,1,1,40,39
6320,30,4,17,11,3,4,1,5,2,1,1,55,39
6482,37,6,4,13,3,10,1,5,2,1,1,55,39
29798,32,9,11,13,1,8,2,5,2,1,1,50,39
25028,30,4,34,5,3,3,1,4,2,1,1,40,26
17668,44,2,38,8,3,6,1,5,2,1,1,40,39
17185,22,4,20,11,3,8,1,5,2,1,1,44,39
20900,29,6,11,9,3,10,1,5,2,1,1,65,39
29935,31,4,8,10,5,1,5,5,1,1,1,40,39
18409,69,9,25,13,3,8,1,5,2,9,1,10,39
2189,74,1,3,10,7,14,2,5,1,1,1,18,39
19535,27,6,20,9,5,3,2,5,2,1,3,50,39
31520,38,4,18,9,3,3,1,5,2,1,1,55,39
8926,73,4,33,9,3,5,1,5,2,1,1,50,39
18819,44,4,18,11,5,3,5,5,2,1,1,40,39
3791,23,4,24,9,5,4,4,3,2,1,1,75,39
23010,34,4,17,9,3,1,1,5,2,1,1,50,39
11578,41,9,2,11,3,8,1,5,2,1,3,12,39
15913,32,4,4,9,5,12,4,3,1,1,2,45,39
13154,46,4,15,9,3,6,1,3,2,1,1,40,39
21903,38,4,24,7,3,3,1,5,2,1,1,40,13
29017,27,2,13,9,3,4,1,5,2,1,1,80,39
22983,56,9,3,10,5,8,2,3,1,1,1,40,39
14568,38,4,3,13,1,10,5,5,1,1,1,56,39
4180,23,4,34,9,5,14,4,3,2,1,1,40,14
17426,38,6,24,13,3,1,6,5,1,1,1,28,39
7121,52,2,51,10,1,14,2,5,1,1,1,40,39
18463,74,4,18,15,3,10,1,5,2,10,1,50,39
8117,35,6,19,15,3,10,1,5,2,1,1,50,39
26225,19,9,18,9,5,8,4,3,1,1,1,25,39
9680,29,4,11,13,5,13,2,5,2,1,1,40,39
18057,23,4,21,10,5,1,2,5,1,1,1,40,39
15059,21,4,24,1,5,5,2,5,2,1,1,50,26
13537,33,1,17,9,3,1,1,3,2,1,1,40,39
13913,24,4,46,12,5,12,2,3,2,1,1,40,42
32111,44,4,11,5,3,7,1,3,2,1,1,40,39
26229,67,6,4,4,3,5,1,5,2,1,1,40,39
28858,62,4,12,4,3,14,1,5,2,1,1,53,39
14084,31,4,24,2,5,6,2,5,2,1,1,37,26
113,28,4,37,10,3,12,6,5,1,5,1,25,39
30675,44,4,15,12,5,10,5,3,1,2,1,50,39
274,30,4,7,9,1,10,4,5,1,1,1,40,39
8687,58,4,20,13,1,3,4,5,1,1,1,20,39
15373,17,4,9,7,5,12,4,5,1,1,1,18,39
8096,52,9,24,1,4,8,3,5,2,1,1,40,26
14235,48,4,9,13,3,3,1,5,2,1,1,55,39
